Human_classifier_polarity,label,Metacritic_polarity,review
1,regular,1," Really tedious. The first one: Ok, we get it..old movies had scratches in the film and drop-outs. Not sure what he was trying to accomplish..folks dressed like people in 70's movies, driving old cars, sending messages on their PDA's (?). Some shots borrowed directly from old films, other stuff shot very contemporary...should have picked a style and stuck with it.Tarantino needs to quit sticking that mutant mug of his in front of the camera..the guy is not an actor. First one went on WAY too long. Second movie...did anyone really buy Kurt Russell as a menacing old stuntman? A few moments, but about 1.5 hours in I started checking my watch and saw quite a few folks give up and walk out. Meatheads will give it a good review because they think that this shows they have an appreciation of what the two hack directors were trying to do. Don't believe the hype...spend your time watching actual old grindhouse movies."
1,regular,1,Absolutely disgusting movie! Don't waste your money and time for it.I think is the front-runner for Razzie Awards next year...Absolutely disgusting movie! Don't waste your money and time for it.I think is the front-runner for Razzie Awards next year...
0,regular,0,"A lively, colorful, rapid fire animated company with a fluid animation style and reference filled script. The Lego Batman Movie is great and can be recommended to all ages."
0,regular,0," One of my favourite movies. The production/direction/cinematography is astonishing. I love the transitions, esp the transition from B/W to color at the beginning. Keep in mind that this is a movie not a play. The visuals and the acting are paramount, not the operatic singing. Gerard Butler is excellent, showing the rage of a madman. I have watched it 7 times already."
1,regular,1," Some spoilers... but trust me, you aren't missing much ""Cloverfield"" offers no more than its amazing trailer - no more thrills, no more clarification, no more... well, anything. Except the face of the monster, which, because of the camerawork, isn't clear. What begins as a story that seems decidedly human quickly devolves into cliches (the lost love, the frantic search for lost love, the panicky, bewildered looks of those in danger, the poor decision making skills of self-appointed leaders) that become more tiresome when you realize that The Camera Is Still Rolling; that is, the poor sap who's following his friends around during a rampage is still holding a camera. (This plot hole is remedied in one dumbshit line: ""The world will need to know what happened!"" or something equally asinine). Drop it and run, pal. Speaking of the camerawork, the POV is interesting for the first twenty minutes, but becomes tedious as the plot and ""near escapes"" become progressively more preposterous. The principal characters survive multiple attacks: one seems to be impaled (but lives), three are in a helicopter crash - and survive!, and two watch a friend devoured alive... but the monster leaves them alone. All this would be made palpable if the acting was clever, witty, or pulled more than just Acting 101 grab-bag crap, but it doesn't. From the cameraman's incessant ""What's going on?! Where's Rob going?!"" to the farewells before the ending (which are hilariously awful, cherry-picking from The Blair Witch Project), the actors' ""spontaneity"" is never fully convincing. This film was a huge letdown."
0,regular,0," Great film, very informing, and entertaining to boot! Of course, you must understand that this film is biased. However, it sheds light on major issues that plague the United States. I've noticed that most people giving this a low rating are assuming that Moore is trying to paint a picture that says, ""our health care system is broken, countries like Canada are better."" This is not the case. All Moore is doing is showing us that universal healthcare is possible, and that it works. As the most powerful and wealthy country in the world, Moore (and I) believe that we can adopt such a system, and attempt to remove the negatives that people are talking about. If you take nothing else from this film, be opened minded enough to notice the horrible things corporate greed and crooked politicians - on both the right and left - are doing to this country."
1,regular,1,"The Revenant's story is flat and difficult to accept as realistic or mythic. It may be magic realism but that doesn't make this particular story an effective narrative- its strengths lie in the visual trip it takes you on. However, what story it does have ruins that visual trip, unlike in the best works of Malick or Tarkovsky, where the natural imagery and the dreaminess better compliment the narrative, and vice-versa. It's not realistic, despite being 'based' on a true story, because it keeps the main character alive past all biological possibility. (For those who would quibble with the 'true story' factor, the actual story of Hugh Glass doesn't have the main character defy death ten times over. Furthermore it's a 'true story' of a mountain man doing something extraordinary. This usually means it's a tall tale.) And if Glass' death-defiance is meant to subtly show the main character as a kind of undead or supernatural being (or ambiguously or liminally so), that idea is not developed interestingly. Even worse, if Glass' endurance and death-defiance are supernatural, then his determination is irrelevant and the theme seems to be: 'family love powers magic revenge'. That's an F for story to me. I suppose that there could be some sort of grand allegorical meaning, but since the story doesn't work on the literal level, that potential is irrelevant to me. Although others may see it differently, the highest score I can give a narrative film with a zero for story is a 3 out of 10. I find it sadly amusing that after Birdman, with its examination of the perils of ego, Inarritu follows with an egomaniacal stunt of his own."
1,regular,1,"The main characters aren't particularly interesting and the director mostly stays neutral, letting them tell their own story. The end result is a very dull documentary that probably won't change your perspective on marriage or art."
0,regular,0,"This is one of the most realistic teenage films you will ever see, It shows just how hard being a teenage is and all the pressures that we have to deal with. Solid acting and the film is not afraid to go there to get its point across."
0,regular,0,"Who: Helen Mirren, Jesse Pinkman, The ghost of Alan Rickman, The Somalian guy from Captain Phillips, and Lord Friend Zone as British Foreign Secretary James WillettWhat: Aaron Paul playing Jesse Pinkman if he flew drones, and Helen Mirren playing Walter White if he was a military commanderWhere: The dangerous part of Africa...not like dangerous because of animals, but dangerous because of drones and stuffWhen (Can I watch again): The next time you need a good moral dilemma to contemplateWhy: Though it does not live up to the caliber of film Sicario is, you definitely feel a nearly comparable vibe of tension and futility throughout; it's everything one could want in a thriller"
1,regular,1,"This film is a farce of a Star Wars film. The characters are flat, and any good character is painfully underused. The writing makes you cringe with utter disgust that paid writers actually made this trash."
0,regular,0,"Wasn't sure of this movie at first, bought it on DVD and was entertained from beginning to end. Thought the inclusion of Electro would be difficult to pull off, but the storyline was effective and the cgi amazing! So many storylines were crammed into this movie, Peter's parents, Electro, Green Goblin (Harry Osborn), the romantic relationship between Peter and Gwen and yet it was all thoroughly satisfying and enjoyable.  The cast were all exceptional they brought the characters to life. Better than the first and also better than the original, with a twist ending that gave Spiderman a real reason as to why he needs to protect his identity, which i thought was missing in the originals. I couldn't ask for anything more from a movie, i highly recommend you buy it on DVD or Blu-ray."
0,regular,0,No need to wait 10 years for this film to become a classic. It is one NOW!
1,regular,1,I agree with some of the recent negative reviews. I posted a negative review a week ago and it was erased. Are any of these 10 reviews for real? My wife and I thought it was really boring and long. My friends who saw this movie with their kids also said their kids wanted to leave the theater because it was boring and made no sense. The animation was choppy and overall story line was creepy and way too long. Who is behind all these positive reviews?
1,regular,1,Batman was used as a guise to draw us into a slasher movie. With HL dying the advance PR worked fabulously. If not for the PR this movie would draw flies. The PG 13 rating only goes to prove that the Motion Picture ratings can be bought. Do not bring any children to this bloodfest.
1,regular,1," The ""Citizen Cane"" of the digital age. Tragic."
1,regular,1,"By far the worst HP film yet!  Way too much exposition. Lets take five minutes to focus on HP getting a hair cut.  I guess they spent all of the budget on SPFX, as they clearly could not afford an editor!    I could have chopped the film down to 20 minutes, if not less.  The last film should have been one part, not two.  The idea to ake it two parts was clearly a studio idea to make more money."
0,regular,0,"Tom Hanks and director Clint Eastwood team up together for this biopic about Chesley 'Sully' Sullenberger who miraculously made a last-second emergency landing on the Hudson river, saving 155 people on board. The result is a well-acted and often times informative and compelling, albeit straightforward and somewhat uneven-feeling retelling. Like I said, the acting was exceptional. Hanks is as reliable as always, as is Aaron Eckhart by his side. The story itself also provided some interesting insight  into the event. However, it also ultimately felt a little rushed, straightforward, and a bit too short, running at only a little over an hour and a half. It also felt as though the retelling was a little disjointed and uneven at times, as it jumped back and forth between the landing incident and real time a bit too much and I felt as though a better balance could've been found. Overall, I certainly wouldn't consider it a perfect or flawless biopic by any means, but it still hits enough marks with Hanks' and Eckhart's performances, as well as the overall intriguing and impressive true story."
1,regular,1,"My new least favourite phrase: ""Part 1"". Pretentious, jarringly hollow and unrelentingly drab, this latest entry in 'The Hunger Games' franchise is a sloppy, clumsy and cloddish exploration of the power of political propaganda and inspiration to alleviate suffering and strengthen the collective human spirit. Devoid of any engaging plot progressions, fleshed-out characters, or captivating narrative, this wafer-thin shell of a movie fails to illustrate the intrigue of the mythos that's drawn minds all over the world."
1,regular,1," This was the first movie I have ever walked out of. It was not funny for the most part, and was actually quite disgusting. Don't waste your money."
1,regular,1,Why do I feel like the director of this movie watched the Hunger Games followed by Under Siege 2 (or any other train movie) and then decided to make a really bad combination of the two? It saddens me to think that people are giving this movie any kind of positive review since it is so generic and has dialog that doesn't seem to translate over to an American audience very well. Skip this movie. Your time is worth something.
0,regular,0,"The true power of this movie, is the simple subtle honesty.  It does not try to give great big background stories, or hugely emotional 'have it all out' redemption.  It let you see the pain each character feels, let you guess at some of the experiences these characters had gone through.  Words DONT solve everything, and they certainly dont always help.  Much of our lives and relationships are subconciously built around things Unspoken, and this movie recognises this and therefore makes its interactions more honest becuase of it.Also, the fight scenes were spot on.  Honestly brutal, while not being overly bloodthirsty.  If your fighting at that level, you need focus.  Without it, your just brawling.  The overwhelming intensity of Tommy (Tom Hardy) is almost shocking.  Made more so becuase there is no boasting, no glorification, no real menace to him, he is just that strong, just that physically powerful.  This contrasts with his brother who has little actual physical presence, but a focus and a drive that makes it possible for him to challenge at this level.  i.e. Tommy knocks you out, Brenden taps you out etc.Part of the power of the enstrangement in this film is that Brenden is just as eager for forgiveness and reconcilliation from his younger brother as their father is, even while he struggles with unreconcilled jelousy from the attention 'Tommy' got from their father (who was training Tommy in junior wrestling).  While Tommy is just a huge powerderkeg of continued PTS, Survivors guilt and emotional abandonment.To be honest, I think it might have been a bit too suble and unspoken on occasion, so many people who have not had any similar expeciences, or known anyone who had, may not have grasped the true ramifications of what was left unspoken.  In particular the Surviors guilt for Tommy and Brenden's first true understanding of the regret that unresolved guilt brings.  I thought it was a brilliant movie.  Entertaining, powerful, interesting and quality. It was not shown at a lot of cinema's in America (prob becuase of the whole 'friendly fire' issue) so it wont make the money it normally would, but I expect it will do a brisk trade on DVD.  And to be honest it was not really advertised as the emotional sucker punch it actually was.  The fighting, while entertaining, wasnt the focal point of the movie at all.  Becuase of this its viewing base may be mislead.  A lot of people who would truly enjoy this movie may be scared off by the apparent physical violence of it.  If you are one of those people, go watch it.  It is seriously worth it."
0,regular,0,"Although Helen Mirren, CiarÃ¡n Hinds and Tom Wilkinson get top billing because of their star power, they are actually the supporting cast.  Most of the film is about the three young actors that play them 30 years ago.  They go to communist East Germany to capture a former Concentration Camp torturer so they can take him back to Israel for trials for his misdeeds, but they bungle the kidnapping.  I thought the film was well acted and it held my attention the entire time.  The only problem I had was that the older actors looked NOTHING like they younger ones with the exception of Helen Mirren.  They should have found actors that at least looked similar to each other.  Some of this film is not easy to watch, particularily the Gynecologist scenes so be prepared.  It deserves its R rating."
1,regular,1," I usually don't give my advice on movies, but I'm shocked by Bit Burn 's review: GREAT STORYLINE ????  You can find this movie funny or not, but there is NO STORYLINE WHATSOEVER ! Honestly you have to be football fan and have a lot of pop-corn and friends aruond you if you want to spend a good time with this movie. lame."
1,regular,1," Boring, dumb, and annoying!"
1,regular,1," This is one of the worst movies I have ever seen. In a movie every scene is supposed to relate to either the end or the charactor or a turning point to either the postive or nagative. To have sex scenes with none of the above criteria is at less bad writing and is more then likly titlation(SP) for it's own sake. Unfortuneatly, even sex for sex sakes they don't manage to do well. Mortensen and Bello are just not attractive."
1,regular,1," Dude hollywood should be ashamed.the marines in this movie r portrayed as a bunch of immatures, sex cravin. desecratin, whinin a holes. i know marine that dont and never did act like this.u will never see a troop act like this that dont all need to be pistol whipped."
0,regular,0,"Featuring a trio of fantastic performances from Michael C. Hall, Sam Shepherd, and a rejuvenated Don Johnson, sporting an off-kilter 80s-esque electro score, and an engaging plot ripe with welcomely subverting turns in direction, Cold in July will probably go down (unfortunately) as one of the most underrated films of the year. True, the film adds little new context to the repercussions of violence and the expectations of masculinity that impose upon simple men. There is also a kind of corn-brained logic to some of the plot twists, but it never comes across as ridiculous, more campy and fun. If I had to compare this film tonally to something else from this year, Blue Ruin comes to mind, as well as the Nicolas Cage vehicle, Joe. While not nearly as seamless in presenting it's thrills as Blue Ruin or emotionally resonant as Joe, Cold in July still earns merit for being a competently made thriller that has characters more rich than we've come to expect from the genre, as well as an unbridled momentum that builds to a (albeit, predictable) satisfying finale. Worth recommending."
1,regular,1," You can't change a twist ending from a book like ""My Sister's Keeper"" into a predictable ending that was in the movie. Shame on them!!"
0,regular,0,"I guess the development of the story is fast, but is visually awesome and a perfect welcome to the century XXI to Superman, I think it fits to this new era."
0,regular,0," I finally saw the war movie The Hurt Locker. I absolutely LOVED it!!! In my opinion, it is hands down the BEST movie of 2009 and one of the best movies I've seen in many years. Brilliantly and intelligently directed by Kathryn Bigelow, who definitely deserves an Academy Award for Best Director, The Hurt Locker is intense, suspenseful, exciting, and thrilling. The acting is superb, especially by main actor Jeremy Renner, whose performance is totally real, raw, and brilliant. Renner deserves an Academy Award for Best Actor. I warn you that you won"
1,regular,1,Really Annoying Movie!
1,regular,1,"Now the first movie was great and it blew everyone away, so of course, we were excited for this one. We hoped that it would live up to the first one. Well, we were wrong. So, so, wrong. Admittedly, the first half of the movie is bad, but it was bearable. We got a few action sequences that were cool to watch. But everything goes downhill real fast after Optimus Prime dies. From there on out, its straight up boring, and the finale is very disappointing. Tons of boring dialogue and filler. You just end up not caring and just want the movie to end. Now of course, I have to give props where props are deserved. The visual effects were cool, CGI was still amazing and everything looked real. But, Michael Bay went all out with his Bay-isms. Racism, hot actresses and extras that he is probably trying to pork, and of course, tons and tons of explosions. In the last movie, there weren't too many and they fit into the movie perfectly. In this one, he went overboard with all the explosions. No matter what happened, there was an explosion. Pencil falls, EXPLOSION! Someone falls down, EXPLOSION! This movie also had an incredibly long run time. This movie is boring and it sucks."
0,regular,0," A complex terrific movie. Long movies (3 hours) tend to be something special-especially good or especially bad. This one is especially good. If the movie can capture your interest and attention for 3 hours, it has an advantage shorter movies can't match. As you invest your time, you begin to care for the characters in a way beyond criticism. When I start reacting viscerally to a movie it gets a 10 from me."
1,regular,1,"I gave this film a 1 because I don't really believe in giving movies a zero. But Dirty Grandpa barely passes as a movie. While I understand that the title and previews are supposed to weed out certain viewers, I went into the theater with the appropriate mindset: it was going to be funny, and nothing else. I found it to be more awkward and stupid than hilarious. The writing is beyond awful, and the characters are so one-dimensional they might as well have put paper cutouts of Zac Efron and Robert Deniro on camera. The humor is just uncomfortable, and not because I find the topics in the movie to be inherently unfunny. It's because of the delivery and the aforementioned terrible writing. One of the worst movies I have seen in a long time."
1,regular,1," Pathetic...this was one of the most stupid, predicted movie I have ever seen."
1,regular,1,"Unmitigated swill.  We have come to expect much better when Brad Pitt is aboard, since he's a talented draw who can pick and choose his projects.  This film, however, demonstrates only that these days, the bigger the budget, the stupider the film.  There is almost no plot here, just a zillion cartoonish, CGI  zombies with rabies getting shot, hacked, burned, stabbed and punched as they just keep comin'. The moment of suspense, such as it is, is near the end, when Brad Pitt must retrieve the save-the-world serum from a lab where zombies dwell. The stupidest plot point of the year involved Pitt's wife and kids getting 86'd from their safe haven by the Guvamint. You have to see it to laugh at it.  I'm sure a dozen absolutely talentless hacks worked on the alleged script."
0,regular,0,This film isn't a slasher film. It's the best horror movie I have ever seen. Nothing can top this. The real horror in this movie is left in our imagination. That's some real horror!
1,regular,1,"Star Wars: Episode VII - The Force Awakens, is the most boring movie I ever watched! Warning you will fall asleep or get frustrated in this film.  The older movies were better, this one was just a disappointment.  Not to mention the hype for this film got me really annoyed!! Overall, this movie sucks and people that are giving it 10/10 that's just sad.  Rating: 0/10"
1,regular,1,Disgustingly and absurdly dumb movie.
1,regular,1," Simply put, one of the top 5 worst movies I have ever seen. I kept looking at my watch to see when it would be over."
1,regular,1,"This certain cure for insomnia plays as an adaptation of scenes scraped off the cutting room floors of Godfather and Goodfellas, plus one or two from The Wolf of Wall Street. The monotony is occasionally broken up by the film's only saving grace - the chemistry between Isaac and Chastain, who shine in their scenes together. Unfortunately, they are too few and far between, and this insipid drama shows just how little it has to say about any of the themes it touches on but makes no effort to try and explore. The lack of pace, action and plot development in the screenplay make A Most Violent Year, a most exhaustingly boring film."
0,regular,0,"Hell or High Water is a brilliantly written and masterfully directed movie about a man trying to get his sons out of ""dirt"" the hard way, and the consequences it carries, whilst giving a notion of a two way street when it comes to law."
1,regular,1,"Really, really, really disappointing. Usually I cope well with film adaptations - changes are necessary and a film needs to have its own vision. But everything that made the book great has been stripped away leaving nothing but some interesting visual effects (hence the 2 marks). The hikikomori theme (or the Western version of it) was the emotional heart of the book. Massive missed opportunity."
1,regular,1,"Not even slightly scary. The weird fast forward thing they did when the ""ghosts"" appeared was pretty awful. The ghosts in general just looked like normal people in costumes. The fact they act like this is a true story is pretty hilarious with how fake everything looked. The soundtrack is great though."
0,regular,0,"The Grinch is a gloriously wacky, mad and funny film made by Jim Carrey’s perfect performance of the menacing Grinch himself. He is helped by a great script with an eye for comedy, perfect sets and the fittingly odd cinematography in what is a brilliant film with a heart, that people of all ages can enjoy at Christmas time. 91/100."
1,regular,1,"All I could think about sitting through this conveyor belt cookie cutter nonsense was how inappropriate a use of my time and lack of priorities to allow myself to be subjected to it.  That and Disney having bought Pixar, Marvel, Lucasfilm (all of which show premature strain) and in the process of swallowing Twentieth Century Fox; is now the biggest threat to new Hollywood movies with its more than ever overly safe, formulaic, and politically correct output.  Michael Douglas never should have signed on to begin with, while it's perfect for Paul Rudd."
1,regular,1,"This movie is the most overrated piece of politically correct, anti-American garbage I've ever seen. This movie is about a man who betrays his own country! How is that ""heroic"" or worthy of admiration???So, it has cool special effects. Whoopty-fing-do! I can't believe this piece of crap movie was so beloved by everyone. Apparently, pretty colors and cool explosions are all the typical modern consumer cares about. How sad."
1,regular,1,"This is the problem that I had with this film, it was utterly boring. The acting was beyond great don't get me wrong, but the movie itself was a total snooze fest! No real memorable scenes in it, except for the ending credits... Look, I don't mean to be so harsh but come on! Some people can agree it wasn't that great of a movie."
0,regular,0," One of the better movies to be released to a full national market in recent history. While not quite up to par with the original Spanish version, this movie still carries a great deal more weight than the majority of mass-market movies. On a sidenote, if you're one of those individuals primarly concerned with Tom's pretty face, Cameron Diaz' as a sexual figure, or anything else pop-culture, don't bother with this movie."
1,regular,1,"This was one of the the most pretentious and awful Sci Fi horror'esque movies I have seen in a long time. Save your money. Terrible casting, Jennifer Jason Leigh is so bad I actually almost fell asleep. The rest of the supporting cast is terrible. Terrible dialogue as well. One scene in particular with Portman and her colleague in a private moment actually made me laugh out loud. That never happens to me. The movie has no idea what it wants to be. The ending is NOT thought provoking, it's lazy, under developed and full of superficial substance leaving the innards as hollow as can be. I didn't even pay to see this and felt robbed. This is coming from a life long sci Fi and horror junkie. I loved ex machina but this was a huge let down. What is wrong with critics? If they are rating the movie based on visual aesthetics and a diverse cast meaning ladies only, then sure this is an 8 out of 10, but when digging deeper, this is a hollowed out experience with little substance, much like the majority of new theatrical IP we are seeing today. This was a mish mash of ex machina, the thing, predator, the arrival etc... You're better off sticking to those movies, they did it better...1/10 for me."
1,regular,1,I was forced to watch this movie for a school assignment. I was excited to see it because of the reviews that it had. To say the least I was totally disappointed. I thought it was poorly written and directed. Worse yet the theme of the movie only encourages the rift between races.
0,regular,0,"Minor spoilers.  It's a solid movie but is also the weakest of Jackson's Tolkien adaptations.  There were some very good scenes, such as the escape scene and the Beorn sequence.  However, there were some very weak scenes involving Tauriel.  The character just didn't work.  I've been fine with most of Jackson's deviations in the other movies.  However, the addition of Tauriel and the big changes in Smaug's scenes bothered me quite a bit.  I still found the movie to be enjoyable, but it's far from Jackson's best work."
1,regular,1,"I went into this movie with higher expectations than Batman Vs Superman and they were outright crushed.  I thought Viola Davis, Will Smith, Jared Leto and Jay Hernandez were decent enough, but was surprised at how unawesome Margot Robbie actually was as Harley Quinn (outside of what you see in the trailers).  Storey was a jumbled mess and I have seen better action in an episode of Paw Patrol.  Not the final nail in the coffin for DC movies, but I honestly felt the train went seriously off the rails on this film."
0,regular,0,"A well put together and interesting movie. Honestly, it is insane that it has such a low critic score. If you like movies that keep you guessing like Fight Club or Eternal Sunshine, then you will enjoy this movie. It's confusing because it's meant to be and it triumphs in being entertaining until the end reveal. And on a second viewing, everything makes sense and is one cohesive picture. As others point out, there are many Fantasy vs. Reality films out there, many with more shocking ""twists"", but Vanilla Sky is a gripping movie in it's own right and me and my friends definitely enjoyed watching it even now, a decade after it's original release."
0,regular,0,The Weather Man is more than entertainment. It is reflections of the life of a weather as his life crumbles around him. His life starts off low then gets lower but through endless struggles of trying to impress his Pulitzer prize winning father and to mend his broken relationship. His career however looks like it might save him as tries desperately to become a national weather man. Overall very uplifting and it might have changed the way I view the world. Do not watch for light entertainment. This movie may answer the question of the meaning of life.
1,regular,1,"This doesn't even come close to the BBC series' quality. Jane Austen's spirit is not present, the thing is unwitty and illustrative. Ewen worse, it's conceived in an eye-pokingly populist manner. The proper costumes of the period were changed from classisict to romantic for a 'better' look, and the story itself was relieved of Austen's social observations, and warped into something imponderous like a short story in a woman's magazine. Through the film I could only think of the 'creative' team behind, brain-storming about how to make just about every aspect and detail 'consumable'. Too bad that so many reviews proved to be unreliable for me."
0,regular,0," Absolutely brilliant. Never was it truer that it was the best of times and also the worst of times back in the 60's. The Beatles music comes to life as their lyrics take on a crystal clear meaning. The age of innocence followed by the Viet Nam War, the Civil distress and all the mayhem that followed. The cast is brilliant, the acting and directing superb. This is definitely a movie that is a must see."
1,regular,1,"“Beatriz at Dinner” stars Salma Hayek and John Lithgow in this story of a poor Mexican immigrant and health care provider who, by circumstance, becomes a dinner guest at a party given by one of her clients where she has a confrontation with a multi billionaire played by Mr. Lithgow. When I first read the rave review in the LA Times, it seemed like this was a must-see film so I dutifully went on its opening day to view it. What a mistake. The writing and directing of this film leaves much to be desired with a plot that makes no sense and a character study that is both unrealistic and improbable. For the most part the fault is in the writing by Mike White for he portrays Ms. Hayek’s character with so many faces and traits that is difficult to believe that anyone like this could exist. The film is uncomfortable to watch for there is no sense of reality or credibility and what could have been an interesting class conflict film becomes an absurd viewing experience. I give the film a 1 rating with a warning to the prospective viewer to RSVP that he or she cannot attend this particular dinner party."
1,regular,1,horrible and lame. wasn't even entertaining.
0,regular,0,"Very interesting little movie. Kind of old, but nothing wrong with that. You will roll your eyes at how fake the shark looks and REALLY roll your eyes at the dumb way Jaws is killed at the end--but the characters and the dialogue are fantastic (Love to prove that, wouldn't ya? Get your name into the National Geographic.) and it's a lot of fun (even has a damn good jump scare). I can see why it was a blockbuster back in the 70's. Tried watching the sequel too, but it really stinks. I would definitely recommend this one though."
1,regular,1,Some writers and producers make too much of an effort to be clever and innovative.  Sometimes it works... and in this case.. it DOESN'T!    shades of the Secret in their Eyes.  Too much back and forth in a timeline that already is full of depressed scenes with a perpetually drunk Emily Blunt.   Boring and copy cat ..  so save yourself some bucks... and wait for RedBox...
0,regular,0," exquisite insights into the hearts of two women who, despite social and economic pressures, deeply understand each other's fight to survive."
0,regular,0,"I liked this movie. The characters seemed real and their emotions were realistic. The penguins were usually funny, but not always. I thought it was worth a watch."
1,regular,1,"This movie was HORRIBLE.  There is nothing redeeming about it, Ted sounds like Peter of the Family Guy (Macfarlane does the voice) which is irritating enough since the same tripe comes out of the bear's mouth as Peter's.  I have always thought Macfarlane's modus operandi is as much shock as imagination and talent, this movie proves it.  I wasn't offended but insulted that someone would try to pass off something so lazy, and at times mean spirited, as a movie.  I must admit I am scratching my head over critics such as Travers over at Rolling Stone claiming it's gut bustingly funny...it isn't, it's mind bendingly banal punctuated by vulgarity."
1,regular,1,"Another horrible ""women behaving badly"" movie written and directed by men who see us all as mindless, desperate, vulgar, drunken whores with all the same tired jokes and references. Totally offensive to women on all levels. DO NOT WASTE YOUR TIME OR MONEY."
1,regular,1,"""the town"" was a million times better than this movie. this is the most overrated underwhelming movie i think i have ever seen. had it been nominated last year for best picture it wouldn't have had a chance. the academy needs to recognize more genres for best picture. ""this is 40"" isn't an instant classic, but there's more feeling put into that comedy than this drama. this belonged on lifetime, not on the big screen. i want to tell anyone who voted for this movie ""argo f yourself."""
0,regular,0," It's a romantic comedy, of course it's supposed to be formula! I went into the cinema fully expecting fluff and froth, and so I wasn't disappointed when I left it. Katherine Heigl was luminous and - although swallowing the idea of someone as beautiful and intelligent as her as a dowdy wallflower is almost impossible - almost believable. James Marsden's charm made his character likable despite everything. Despite the cliches, I still had a good time watching."
0,regular,0,"Have watched with my childrens using boxxy software in a good quality ith addobted subtitles. A pleasant multifaceted film, the naturalness of actors, the opportunity to observe the growing of heroes and America, great music"
0,regular,0,"Both funny and scary, this was one of the first ""horror"" movies i've watched! I think the story is dumb... at the end the killed forgot why he was killing (No spoiler here)....May be that's why this movie is comedy as well... The characters are hilarious! So if you're wondering to watch it or not, let me say this  if you're expecting some horror movie with deep story  then Don't watch it  if you're looking for a fun and exciting movie then this is your choice. I give it a 7/10, because it's one of my childhood classics and i believe it's a great movie for a party with friends. Otherwise i would give it a 6/10..."
1,regular,1," People who reacted negatively to Gone Baby Gone are probably missing the point. It's not about plot twists, or predictability, or the fact that the story is dark. ( Review from Chris ) How can you skip over these points.I thought films made you want to watch them not endure them.Gone Baby Gone is predictable, dragged out and has more plot holes than a swiss cheese. Yes it did provoke some thought at the end and for that it get 3 points. The other 90% of the film unfortunately fits into my most hated category. Not quite bad enough to laugh at not good enough to be immersed in or taken somewhere. I would say avoid this film however I am fairly sure my review will not be popular."
0,regular,0,"Edgar Wright's first Hollywood picture is a fun, frenetic movie experience.  Aided by a superb cast, good music, and terrifically insane visuals and sound design, this is a unique comic-book movie for 2010, only bettered by the superior Kick Ass."
0,regular,0,"It was a fun movie, but nothing too impressive. If you liked Tina Fey and Amy Pohler in their tv series or other movies then you will enjoy this one too. I wasn't amazed or impressed too much, but it still was quite a fun movie"
1,regular,1,"Assassins creed is yet another example that video games don't translate into good movies. This movie is unbearably boring, the story is unbelievably dumb with plot holes every where with a cringe worthy ending. The only redeeming quality this movie has is the scenes when Fassbender goes into the animus and goes back to the past, and it only happens about three times the entire movie. Trust me im the biggest Assassins creed fanboy, i've played every single game since the first game was released, i wanted this movie to be good, but it didn't."
0,regular,0,"This is an excellent movie, you have to watch it 2nd time to really appreciate it.  It is so real although it could be a little bloody, but that is the ninja was famous for.  Of course, for people who don't understand what ninja is all about, it would be difficult for them to enjoy the movie.  The actor Rain is fantastic, and well loved by millions all over asia.  If compare Rain singing on stage normally to what he was in the movie, you realise how much work he had put into this movie.  Well deserve a 9!"
1,regular,1,"I just wanted this move to end. Nothing (except the CGI) is right. Plot is simply boring.All the soldiers and scientists are mentally challenged. Their decisions are irrational (no hazmat suits on foreign planet, great idea).Alien's life cycle is ruined. Now they only need their acid on someones cheek and voila! Fully grown xenomorph is ready after 5 minutes. Wow. Just wow.Gay couple on COLONIZATION MISSION was also quite funny.Stay away if You liked good ol' Aliens."
1,regular,1,"In the span of two hours of dreadful script and forceful plot, any glint of opulence can't save ""Gods of Egypt"" from being mindlessly numb. ""Gods of Egypt"" asks an age old question, ""Does flashy sparkle outweighs written words?”. Unfortunately for the two hours movie, its visual is inconsistent and the story has so many illogical flaws, that whatever gorgeous scenery it has would feel bland. Furthermore, the acting is sloppy, having less-than-charismatic characters mumbling cringe-worthy monologue for half its time. This is the tedious story of Horus (Nikolaj Coster-Waldau), the supposed king of fictional Egypt where gods and mortals live side by side. He then finds opposition from his uncle Set (Gerard Butler). He then forms unusual alliance with Bek (Brenton Thwaites), a human thief with a single-minded drive for juvenile  love. Nikolaj Coster-Waldau and Gerard Butler are not bad, they have experience on this type of epic saga as Jaime Lannister and Leonidas, respectively. However, this also feels as though they are just going through the motion. Here they are shades, less appealing and more brooding version of their famous roles. Bek as the other main lead is your typical charming hoodlum without the charm. His characterization is too rigid and any attempt to romanticized or deliver witty humor is instead annoying. The two leading females are too over zealously created for flamboyant melodramatic romance. There are a couple decent supporting cast such as Rufus Sewell as Urshu and Chadwick Boseman as Thoth, but they merely have small portions of spotlight. The script feels forced to create any chemistry between the characters, however it often sounds like soap opera. Not to mention story line is plagued by awful plot devices. Being gods doesn't exemplify them from having sudden illogical and convenient twists, a few of these might be fine, but after half dozen times audience would appreciate more explanation than simple magic. Visual is arguably pretty. At its best the movie offers some aesthetically pleasing scenes and the costumes worn as well as the set are very easy on the eyes. Still, among these beautiful people and vistas, it's not often to see it smeared by strangely subpar CGI, as though these are Transformers made from low budget production. Tainted by shady narrative, corrupted visual and barren script, ""Gods of Egypt"" is mindlessly numb."
